Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
4328,90,6120,1Fam,5,5,1,1,6,2005,1184,2,GasA,Y,2270,0,2009,173488.457018434
4329,75,12394,1Fam,8,2,2,1,7,2007,1100,4,GasA,Y,1352,0,2009,230644.289657581
4330,,1920,Duplex,6,5,2,0,7,1982,713,4,GasA,Y,2466,0,2007,154858.470431526
4331,70,6930,TwnhsE,6,5,2,1,6,1923,1020,2,GasA,Y,1073,0,2009,104057.65365255
4332,60,1680,TwnhsE,6,5,2,0,8,1963,954,3,GasA,Y,3140,0,2009,184133.950273826
4333,112,1491,1Fam,8,9,1,0,8,1967,845,2,GasA,Y,2466,0,2009,237659.914176512
4334,60,16259,2fmCon,7,9,2,0,6,2007,2223,4,GasA,Y,1494,0,2009,258740.319051444
4335,75,11120,1Fam,7,5,1,1,7,2000,608,3,GasA,Y,1470,0,2009,154462.105851968
4336,80,10778,1Fam,7,6,2,0,8,1930,1253,3,GasA,Y,2515,0,2006,235084.815535198
4337,30,14977,1Fam,6,5,2,1,6,2005,1362,2,GasA,Y,1375,0,2006,172451.468229182
4338,90,12438,1Fam,5,5,2,1,5,1945,896,4,GasA,Y,1895,0,2009,188271.563545367
4339,70,6563,Twnhs,5,5,2,1,4,1972,190,4,GasA,Y,925,0,2007,82548.4560815494
4340,,10656,1Fam,4,4,1,0,9,1945,1316,2,GasA,Y,935,0,2009,112013.666568935
4341,,10920,1Fam,5,5,2,2,8,1950,907,3,GasA,N,1713,0,2006,175731.170789247
4342,42,13710,1Fam,8,5,2,0,7,2004,1228,3,GasA,Y,773,0,2007,202342.00143995
4343,69,15138,1Fam,5,5,2,0,8,1978,612,3,GasA,Y,1479,0,2009,168975.238461648
4344,80,11606,1Fam,10,5,2,1,6,2005,1626,3,GasA,Y,1800,0,2010,332728.354543948
4345,60,5000,1Fam,8,6,1,0,7,1920,1581,3,GasA,Y,1337,0,2009,199569.747958448
4346,60,6240,1Fam,5,5,2,1,6,2004,1057,4,GasA,Y,1800,0,2007,157583.03909453
4347,72,9554,1Fam,9,6,1,0,6,2008,1162,3,GasA,Y,1800,0,2008,243818.109876882
4348,75,12692,1Fam,6,5,2,2,8,1969,742,3,GasA,Y,980,0,2009,110834.451785747
4349,88,11287,Twnhs,7,6,2,0,5,1921,832,3,GasA,Y,2576,0,2006,228021.770755126
4350,50,20431,1Fam,9,5,1,0,7,1969,1461,4,GasA,Y,2872,0,2008,386384.766802573
4351,105,16033,2fmCon,4,5,1,1,6,1968,1358,3,GasA,Y,2730,0,2009,177012.627852321
4352,92,9588,1Fam,5,5,3,1,7,1988,907,3,GasA,Y,1557,0,2010,185618.877925516
4353,50,7200,Duplex,6,6,2,1,9,1921,576,3,GasA,Y,1113,0,2006,111245.407105228
4354,111,14803,1Fam,6,6,2,0,8,1972,1856,2,GasA,Y,1632,0,2009,155713.050628052
4355,50,11639,1Fam,7,5,1,0,7,1990,1453,4,GasA,Y,1387,0,2009,207951.003423777
4356,,5586,Twnhs,5,5,2,0,6,2008,0,3,GasA,Y,1573,0,2008,154953.968869924
4357,60,25095,1Fam,8,7,2,1,8,1951,1496,3,GasA,Y,2285,0,2008,291761.354728931
4358,73,2645,1Fam,8,5,1,0,7,1880,971,3,GasA,Y,1178,0,2007,149208.827954306
4359,69,6000,1Fam,6,5,1,1,7,1936,768,3,GasA,Y,4676,0,2006,208317.051283486
4360,67,14200,TwnhsE,7,5,1,1,6,1958,1604,3,GasA,Y,752,0,2007,167008.2690975
4361,50,8198,1Fam,4,5,2,0,6,2004,780,4,GasA,Y,894,0,2009,82945.1841574657
4362,21,4456,1Fam,7,6,1,0,5,1996,808,3,GasA,Y,2668,0,2009,165927.509529354
4363,80,10041,1Fam,7,5,1,1,6,1983,1394,4,GasA,Y,2062,0,2007,194076.010580852
4364,63,9000,1Fam,5,5,2,0,6,2005,998,3,GasA,Y,1200,0,2008,170118.916024283
4365,75,9452,1Fam,4,6,2,0,3,1953,3206,4,GasA,Y,1728,0,2009,186736.852391576
4366,69,11475,1Fam,6,5,2,0,6,2003,1422,3,GasA,Y,1728,0,2009,224637.641674173
4367,64,7685,1Fam,6,3,1,0,5,1900,806,3,GasA,Y,1301,0,2010,98041.8700270478
4368,48,14230,Duplex,5,9,2,0,7,1920,1494,4,GasA,Y,2402,0,2008,205094.060858376
4369,85,7758,1Fam,5,5,1,0,10,2010,936,4,GasA,Y,1694,0,2010,185544.04684331
4370,87,7990,1Fam,7,5,1,0,7,2007,756,2,GasA,Y,1993,0,2006,239888.160710901
4371,95,11029,1Fam,5,5,2,0,5,1958,832,2,GasA,N,1204,0,2006,153597.113040004
4372,66,7540,1Fam,7,5,1,0,6,1996,2153,3,GasA,Y,1040,0,2007,197265.742061939
4373,65,9101,1Fam,8,5,2,0,5,1972,372,4,GasA,Y,1595,0,2007,186057.106763234
4374,85,7500,1Fam,5,5,1,0,4,2003,868,2,GasA,Y,1582,0,2009,144318.980076102
4375,60,10421,1Fam,5,6,1,1,8,1957,742,4,GasW,Y,1040,0,2010,115024.186949209
4376,58,12394,1Fam,6,5,1,0,10,1916,1262,3,GasW,N,1839,0,2007,166343.194810752
4377,65,8250,1Fam,5,5,1,0,8,1972,874,4,GasA,Y,1224,0,2007,127544.073723784
4378,72,9150,1Fam,8,5,2,2,7,1940,1234,2,GasA,Y,1795,0,2006,226247.153526464
4379,85,8480,1Fam,3,7,1,0,6,1973,1684,1,GasA,Y,1056,0,2006,153918.10952036
4380,79,32668,1Fam,6,5,1,0,4,1946,1436,3,GasA,Y,1367,0,2008,187119.937171288
4381,92,10634,1Fam,6,5,1,1,5,1941,1203,3,GasA,Y,1512,0,2008,169840.715617446
4382,75,12640,1Fam,5,5,2,0,7,1990,912,3,GasA,Y,1464,0,2009,196723.306990168
4383,64,13568,1Fam,6,5,1,0,8,1997,1288,3,GasA,Y,2084,0,2008,207314.101685765
4384,55,10106,1Fam,5,6,2,1,5,1954,908,4,GasA,Y,4316,0,2006,231081.138861228
4385,56,8480,1Fam,6,5,2,0,10,2005,742,3,GasA,Y,990,0,2007,152870.577857553
4386,,13159,1Fam,6,4,1,1,5,2007,725,3,GasA,Y,1716,0,2007,174971.517100107
4387,68,8765,1Fam,6,6,1,1,5,1965,768,3,GasA,Y,1431,0,2007,160553.600015208
4388,107,9600,TwnhsE,6,5,2,1,6,1975,1498,3,GasA,Y,1536,0,2006,222944.348895887
4389,50,14157,1Fam,4,5,2,1,8,1997,1059,4,GasA,Y,1464,0,2009,162744.700211583
4390,78,11040,1Fam,9,7,1,0,9,1966,728,2,GasA,Y,1412,0,2008,216439.080144157
4391,52,3072,1Fam,5,7,1,1,6,1997,1650,3,GasA,Y,1625,0,2008,210348.532893415
4392,,17140,1Fam,9,7,1,0,6,2007,1126,2,GasA,Y,1426,0,2007,249875.97595639
4393,59,6000,1Fam,5,6,1,0,6,2004,1203,3,GasA,Y,900,0,2009,147222.404697047
4394,70,11553,1Fam,6,6,2,0,10,2007,908,2,GasA,Y,1092,0,2006,164236.432913852
4395,88,8978,1Fam,9,7,2,1,5,2001,540,2,GasA,Y,2119,0,2009,275172.228976898
4396,60,9588,1Fam,8,5,2,0,6,2004,648,3,GasA,Y,1048,0,2008,139502.468085312
4397,75,9600,1Fam,5,6,1,1,7,1970,1809,3,GasA,Y,2031,0,2009,193870.887849854
4398,111,6120,1Fam,5,6,2,0,9,1967,755,3,GasA,Y,2365,0,2007,160510.260024456
4399,35,7200,1Fam,8,5,2,1,5,1914,723,2,GasA,Y,1120,0,2009,113586.167820979
4400,78,9600,TwnhsE,5,5,2,0,6,2003,742,3,GasA,Y,1742,0,2008,174183.140235222
4401,50,10859,1Fam,5,5,1,0,7,1959,1462,1,GasA,Y,1301,0,2006,164572.251242821
4402,86,2308,TwnhsE,6,5,1,0,7,1987,1021,2,GasA,Y,1479,0,2008,172111.39377789
4403,50,13758,1Fam,8,5,2,0,6,1940,672,4,GasA,Y,1362,0,2008,171618.75625519
4404,68,7128,1Fam,4,5,2,0,7,1994,1078,3,GasA,Y,630,0,2008,94585.8632471601
4405,80,9100,TwnhsE,4,7,1,0,7,2006,1461,3,GasA,Y,968,0,2008,199572.841490856
4406,70,10655,1Fam,5,5,2,0,8,1955,1498,3,GasA,Y,1674,0,2009,116284.883442947
4407,73,8960,1Fam,6,5,1,0,7,1925,1626,4,GasA,Y,1163,0,2008,145298.015388023
4408,78,12224,1Fam,7,6,2,0,5,1882,1478,4,GasA,Y,1368,0,2009,159722.174318738
4409,86,8462,Twnhs,5,7,2,1,6,2004,654,3,GasA,Y,1456,0,2008,140555.800475692
4410,82,1869,TwnhsE,6,9,2,0,9,1910,1726,2,GasA,Y,1801,0,2008,123476.460306244
4411,60,12224,Twnhs,6,5,2,0,5,1998,2000,2,GasA,Y,2285,0,2007,190387.916391928
4412,70,9675,1Fam,7,5,1,1,8,2007,1541,3,GasA,Y,1756,0,2007,219008.33039469
4413,60,7200,1Fam,6,5,2,1,5,1976,1604,3,GasA,Y,1644,0,2009,191531.903729446
4414,60,18386,1Fam,5,5,1,0,10,2007,1142,3,GasA,N,1137,0,2008,177768.695285618
4415,37,8123,1Fam,5,2,1,0,6,1967,1128,4,GasA,Y,1915,0,2008,138988.749549179
4416,68,9900,1Fam,7,5,2,0,4,1962,0,3,GasA,Y,835,0,2010,141003.045525904
4417,110,21780,1Fam,7,5,1,1,8,2003,0,1,GasA,Y,1217,0,2007,136810.243249527
4418,84,6120,2fmCon,7,5,1,1,9,1967,612,3,GasA,Y,1768,0,2009,174262.56070355
4419,60,9206,1Fam,5,5,2,0,9,1994,1362,5,GasA,Y,1363,0,2008,172057.328848833
4420,,11394,1Fam,7,5,1,0,7,1978,1253,2,GasA,Y,1710,0,2008,184739.308548424
4421,93,8400,TwnhsE,4,8,2,1,5,1946,1372,3,GasA,Y,1886,0,2006,207916.601730126
4422,60,10237,TwnhsE,8,5,2,0,7,2005,1232,3,GasA,Y,813,0,2008,208754.608764602
4423,63,1936,1Fam,8,6,1,1,8,1959,702,2,GasA,Y,1452,0,2007,153980.624742583
4424,70,14587,1Fam,3,2,2,0,8,1893,1604,3,GasA,Y,1232,0,2006,114426.35385988
4425,,8925,1Fam,5,5,2,0,6,1960,1777,2,GasA,Y,2520,0,2009,170744.196774806
4426,,5500,1Fam,4,5,2,1,8,2002,1212,3,GasA,Y,1640,0,2007,161889.455041401
4427,,10880,1Fam,5,5,1,1,4,1950,972,2,GasA,N,1469,0,2006,140265.822734564
4428,50,8712,1Fam,6,5,2,0,6,1961,720,2,GasA,N,1728,0,2006,137496.805256989
4429,,12168,1Fam,8,5,2,1,7,2002,990,1,GasA,Y,630,0,2006,179223.37648585
4430,30,8899,1Fam,7,5,1,1,7,1967,1632,3,GasA,Y,987,0,2010,156937.723242124
4431,,9382,1Fam,5,5,2,0,6,1979,894,3,GasA,Y,1644,0,2009,143786.628671382
4432,88,8795,1Fam,2,5,1,0,4,2000,864,3,GasA,Y,1360,0,2009,130292.916813892
4433,60,9750,1Fam,6,7,2,0,11,2008,894,4,GasA,Y,1614,0,2006,207138.25775015
4434,60,8500,1Fam,6,5,1,0,8,1940,729,2,GasA,Y,987,0,2009,107491.040372854
4435,60,7200,1Fam,7,6,1,1,5,1980,720,4,GasA,Y,1529,0,2008,190210.499242625
4436,,5720,1Fam,6,5,2,1,6,1955,720,2,GasA,Y,1500,0,2007,163676.540686168
4437,,7056,2fmCon,5,7,2,0,7,1918,1461,2,GasA,Y,990,0,2007,165999.545524638
4438,,9022,1Fam,9,5,2,1,6,2004,824,3,GasA,Y,904,0,2006,200487.885697537
4439,,16033,1Fam,5,6,1,0,6,1965,1626,2,GasA,Y,1510,0,2006,187026.744548915
4440,73,11310,1Fam,5,5,2,0,9,1996,588,3,GasA,Y,1228,0,2009,117764.009692057
4441,141,9084,1Fam,8,5,2,0,5,1938,1461,3,GasA,Y,1073,0,2007,215524.238949195
4442,,7332,1Fam,7,5,1,0,8,1961,1114,3,GasA,Y,1710,0,2010,197330.651063161
4443,63,3922,Twnhs,6,5,1,1,4,2004,861,2,GasA,Y,1670,0,2007,169185.030105194
4444,40,7227,1Fam,6,5,1,0,5,1924,894,2,GasA,Y,2358,0,2008,137717.646911489
4445,60,31770,1Fam,7,6,2,1,5,2005,915,3,GasA,Y,882,0,2008,159454.596554459
4446,70,12342,1Fam,4,5,2,2,4,1977,1260,4,GasA,N,928,0,2008,125740.866886298
4447,60,2308,1Fam,6,5,1,0,9,1928,1616,3,GasA,N,1394,0,2006,166428.207341035
4448,,6970,1Fam,6,5,2,0,7,2009,768,3,GasW,Y,1872,0,2006,173985.507935161
4449,,9286,Duplex,7,5,1,0,7,2009,2000,3,GasA,Y,858,0,2008,209882.764510224
4450,51,8750,1Fam,5,5,1,0,7,1978,845,2,GasA,Y,1829,0,2009,141320.52237575
4451,88,12772,1Fam,8,4,2,1,7,1919,1440,2,GasA,Y,1712,0,2009,212185.41639683
4452,74,10207,1Fam,8,5,1,1,11,1916,1195,5,GasA,Y,1306,0,2009,172301.859491903
4453,,2308,1Fam,7,7,2,0,7,2000,1347,3,GasA,Y,1199,0,2009,159785.997451826
4454,,9320,1Fam,10,6,2,0,9,1957,1040,3,GasA,N,2113,0,2009,262368.923969631
4455,50,7200,1Fam,7,6,1,1,6,1972,1064,3,GasA,Y,1225,0,2010,177305.1233137
4456,70,8450,1Fam,6,5,2,0,8,1925,1057,3,GasA,Y,1228,0,2008,125385.357227129
4457,78,7800,1Fam,8,5,1,1,6,2009,684,3,GasA,Y,2119,0,2008,259715.950751923
4458,70,13360,1Fam,5,6,1,0,4,2007,978,3,GasA,Y,2084,0,2008,209080.24831175
4459,70,6000,1Fam,5,8,1,0,4,1988,940,3,GasA,Y,1962,0,2010,143877.669439484
4460,49,9967,1Fam,7,5,2,0,5,1916,1080,4,GasA,Y,1442,0,2010,147928.74506004
4461,43,9786,1Fam,6,4,2,0,7,1921,1800,2,GasA,Y,2291,0,2009,201810.749621961
4462,77,11096,1Fam,6,5,2,0,5,2004,1078,3,GasA,Y,1344,0,2008,164581.978555063
4463,80,17120,1Fam,4,5,2,0,8,1954,938,2,GasA,Y,875,0,2008,99729.930584636
4464,,10665,1Fam,7,5,1,0,6,2002,1114,3,GasA,Y,1320,0,2007,153944.488270418
4465,90,6204,1Fam,5,5,1,0,6,1954,2035,3,GasA,Y,1786,0,2006,146463.792230452
4466,73,13346,1Fam,8,5,1,1,10,1929,1541,3,GasA,Y,2132,0,2006,281400.67975481
4467,50,13360,1Fam,8,5,2,0,4,1958,1568,2,GasA,Y,1072,0,2008,265025.161231639
4468,65,12203,1Fam,5,3,2,0,6,1976,1604,3,GasA,Y,2520,0,2009,199442.603502033
4469,75,12692,1Fam,6,5,1,1,7,2006,848,3,GasA,Y,1716,0,2009,200175.961213082
4470,,10410,Twnhs,8,5,2,0,7,2007,1372,3,GasA,Y,1285,0,2008,201101.716089946
4471,60,5687,1Fam,5,5,2,0,11,2007,1188,3,GasA,Y,1525,0,2006,160219.663415581
4472,97,15611,1Fam,6,6,2,0,12,1951,1617,2,GasA,Y,1652,0,2008,196650.94347308
4473,92,8544,1Fam,7,5,1,0,7,1968,1478,2,GasA,Y,1117,0,2009,194024.624417506
4474,81,16669,1Fam,7,7,2,0,6,1981,742,2,GasA,Y,1468,0,2008,218070.718843808
4475,,14006,1Fam,8,3,2,1,6,1986,462,4,GasA,Y,1225,0,2006,187079.296340116
4476,65,10927,1Fam,5,5,2,1,6,1928,1379,2,GasA,Y,1214,0,2007,106745.495517916
4477,100,8520,1Fam,6,5,1,0,5,1957,1822,3,GasA,Y,1768,0,2009,168442.630977073
4478,91,8963,1Fam,7,5,1,1,5,1893,794,3,GasA,Y,2353,0,2009,178415.111644784
4479,,11500,1Fam,6,8,2,1,7,2003,1394,3,GasA,Y,1196,0,2009,146053.544907564
4480,,8740,1Fam,7,5,1,0,8,1968,817,4,GasA,Y,1824,0,2007,180257.018578323
4481,74,11924,TwnhsE,6,5,2,0,5,1981,1210,3,GasA,Y,3140,0,2009,166027.259066764
4482,,14260,1Fam,7,5,2,1,8,1999,1241,2,GasA,Y,1387,0,2008,194541.56407949
4483,,8461,1Fam,8,5,2,1,10,1956,551,3,GasA,Y,2414,0,2007,255503.651126446
4484,70,9200,1Fam,8,5,2,1,7,1962,1088,2,GasA,Y,1316,0,2006,223199.681057438
4485,75,11988,1Fam,5,7,2,0,6,1940,960,3,Grav,Y,1369,0,2006,132085.350839803
4486,,1491,1Fam,8,5,1,1,7,1997,972,4,GasA,Y,2087,0,2009,215291.210781812
4487,,8712,1Fam,4,5,1,1,5,1950,750,3,GasA,Y,1428,0,2010,125763.669575206
4488,60,8004,1Fam,5,5,2,0,7,1954,1734,2,GasA,Y,1144,0,2006,166815.931868651
4489,,24090,1Fam,4,5,2,0,8,1996,0,4,GasA,Y,1959,0,2008,157431.804768365
4490,,14260,1Fam,6,5,2,1,5,1971,924,4,GasA,Y,2978,0,2008,201403.798934799
4491,51,11341,1Fam,5,5,2,1,5,2004,684,3,GasA,N,2019,0,2006,188021.976328436
4492,86,13517,1Fam,7,5,1,1,7,1991,1150,1,GasA,Y,1440,0,2008,187229.856090432
4493,100,7200,1Fam,6,6,1,0,6,1940,975,3,GasA,Y,894,0,2008,117080.728378944
4494,78,4500,1Fam,6,6,2,1,6,1968,912,3,GasA,Y,3493,0,2008,211785.72079181
4495,72,8777,1Fam,7,5,1,0,7,1996,1391,3,GasA,Y,1992,0,2006,248720.606412227
4496,87,8640,1Fam,5,5,1,0,5,2004,1268,2,GasA,N,912,0,2008,153180.001166831
4497,70,9350,1Fam,4,5,2,1,6,2006,728,3,GasA,Y,2704,0,2006,205399.346347845
4498,,8849,1Fam,6,7,1,1,6,1961,672,3,GasA,Y,1641,0,2007,182377.037434614
4499,79,11639,1Fam,5,6,1,0,6,1936,600,3,GasA,Y,1145,0,2006,104563.880701132
4500,94,5500,1Fam,6,5,2,0,7,2003,768,2,GasA,Y,2153,0,2010,153422.228115136
4501,55,10400,1Fam,5,5,2,1,6,1972,720,3,GasA,Y,1935,0,2009,133122.261538687
4502,103,11143,Duplex,6,5,2,0,5,2009,864,3,GasA,Y,1935,0,2010,220187.691810606
4503,71,12984,1Fam,8,3,1,0,6,2003,0,1,GasA,Y,1199,0,2008,204546.114228005
4504,40,11478,1Fam,4,8,2,1,8,2007,1052,3,GasA,Y,1944,0,2007,198527.952521169
4505,69,8163,TwnhsE,5,8,1,1,4,1976,1299,3,GasA,Y,1484,0,2006,173606.314218319
4506,80,8410,1Fam,4,5,2,1,6,1953,1237,3,GasA,Y,1962,0,2007,141270.118546466
4507,44,22950,1Fam,5,5,1,0,6,1976,1052,2,GasA,Y,2138,0,2009,199589.254742221
4508,64,11228,1Fam,7,5,1,0,7,1955,825,2,GasA,Y,1291,0,2010,115440.403258011
4509,105,9187,1Fam,10,7,2,0,7,1959,1059,3,GasA,Y,1691,0,2009,278052.402717636
4510,44,8777,1Fam,6,6,2,1,4,1930,864,3,GasA,N,2380,0,2007,156677.046719172
4511,110,6000,1Fam,8,5,1,0,6,2007,941,4,GasA,Y,2713,0,2007,269562.261668542
4512,78,7820,1Fam,5,6,1,1,7,1949,816,3,GasA,Y,2364,0,2006,158553.29334772
4513,,10020,1Fam,5,5,1,0,4,1915,816,4,GasA,Y,2287,0,2008,152981.908239602
4514,63,7892,TwnhsE,6,5,2,1,8,1995,768,3,GasA,Y,1509,0,2008,182512.898242183
4515,56,11341,1Fam,6,5,1,1,3,1941,996,2,GasA,Y,1430,0,2007,115701.110283936
4516,45,8064,1Fam,9,7,2,1,6,1920,1273,2,GasA,Y,1368,0,2006,228151.785304647
4517,,4043,1Fam,7,6,2,0,6,2002,960,2,GasA,Y,1604,0,2006,186537.492241171
4518,95,8816,1Fam,5,7,2,0,8,1916,793,1,GasA,Y,1694,0,2009,139852.488757248
4519,,9187,1Fam,8,5,2,0,7,2005,1088,3,GasA,Y,1216,0,2010,226434.178604491
4520,150,10800,1Fam,5,5,2,0,5,2006,1632,4,GasA,Y,1764,0,2010,182254.597807643
4521,50,10400,1Fam,5,6,2,0,6,1971,1040,3,GasA,Y,886,0,2006,134489.683497005
4522,57,8123,1Fam,6,5,1,0,6,1993,939,2,Grav,Y,1368,0,2009,151524.308211429
4523,75,8004,2fmCon,4,7,2,1,8,1987,1573,2,GasA,Y,1733,0,2006,176205.134724541
4524,88,9920,1Fam,8,5,2,0,5,1999,649,3,GasA,Y,1928,0,2006,208542.308155891
4525,75,4750,1Fam,7,7,2,0,12,2003,3094,2,GasA,Y,1347,0,2006,242999.579352265
4526,66,16647,1Fam,5,5,1,0,4,1959,795,3,GasA,Y,1050,0,2007,133222.998647829
4527,71,3880,1Fam,6,5,1,0,6,1971,1144,4,GasA,Y,827,0,2009,135058.425098879
4528,103,11600,1Fam,5,5,1,0,8,1997,1001,2,GasA,Y,1968,0,2007,188726.974089499
4529,74,10200,1Fam,8,5,2,1,7,1971,975,2,GasA,Y,1588,0,2008,203313.350185427
4530,68,3230,2fmCon,7,7,2,0,4,1997,1086,3,GasA,Y,2022,0,2006,203248.243139211
4531,94,8120,1Fam,5,5,3,0,5,1929,1617,2,GasA,Y,1362,0,2006,120523.978759341
4532,94,5395,1Fam,6,5,1,0,6,2003,1293,3,GasA,Y,1416,0,2007,159829.659123559
4533,21,2289,1Fam,8,5,1,1,7,1920,876,4,GasA,Y,2640,0,2010,221135.191087678
4534,54,11767,1Fam,7,7,2,1,6,2006,816,5,GasA,N,2020,0,2007,226818.363888958
4535,65,40094,1Fam,5,5,1,0,8,1963,1143,3,GasA,Y,1145,0,2008,194519.003861578
4536,,13000,1Fam,6,6,2,1,11,1970,1392,2,GasA,Y,825,0,2009,194973.736350248
4537,78,21780,1Fam,7,4,2,0,5,1963,744,3,GasA,Y,1121,0,2008,158782.383606295
4538,,7535,Duplex,6,6,1,0,6,1910,0,2,GasA,Y,1236,0,2008,103505.347795842
4539,41,8892,1Fam,6,5,1,1,8,1920,698,4,GasA,Y,999,0,2009,115892.143508808
4540,,11317,1Fam,7,5,2,0,6,1966,190,3,GasA,Y,2198,0,2007,169579.932366152
4541,85,15523,1Fam,7,5,2,0,6,1983,1080,3,GasA,Y,1796,0,2007,215306.251001576
4542,,5000,1Fam,5,7,1,1,8,1969,654,2,GasA,Y,1973,0,2006,154989.909970507
4543,68,12257,1Fam,6,5,1,0,8,2007,740,3,GasA,Y,1466,0,2006,173014.227163511
4544,60,16033,1Fam,6,6,1,1,8,2007,912,4,GasA,Y,1710,0,2010,206457.109511838
4545,72,10500,1Fam,5,7,2,0,6,2005,1560,2,GasA,Y,2614,0,2006,233200.601732042
4546,,11316,TwnhsE,5,5,3,0,7,2004,608,3,GasA,Y,1145,0,2009,161447.312881741
4547,71,12677,1Fam,6,6,2,0,6,1965,728,3,GasA,Y,796,0,2010,133966.496107356
4548,64,9525,1Fam,6,6,1,0,7,1977,998,2,GasA,Y,980,0,2006,120792.860609412
4549,60,9142,1Fam,5,8,1,0,7,2003,806,2,GasA,Y,2183,0,2010,190622.942105634
4550,69,6930,1Fam,5,5,2,0,5,1971,1030,4,GasA,Y,1348,0,2007,152890.913518003
4551,50,8470,1Fam,8,5,1,1,8,1968,1494,2,GasA,Y,964,0,2009,206886.088156227
4552,61,7000,1Fam,5,6,2,1,7,1965,1225,4,GasA,Y,1595,0,2007,168860.69773411
4553,85,11198,TwnhsE,7,5,2,0,4,1969,963,2,GasA,Y,1701,0,2009,183821.684417348
4554,70,7800,1Fam,6,5,1,1,7,1969,832,2,GasA,Y,1734,0,2007,168307.633865927
4555,32,7018,TwnhsE,5,5,1,0,7,1992,716,2,GasA,Y,1940,0,2008,135626.442417632
4556,,11275,1Fam,8,6,2,1,10,1986,1203,2,GasA,Y,1422,0,2008,226652.617642438
4557,89,2500,1Fam,5,5,1,1,4,2007,728,2,GasA,N,2098,0,2007,164255.360384236
4558,78,16635,1Fam,7,5,1,0,5,1956,832,3,GasA,N,1392,0,2009,112527.456982164
4559,34,10356,TwnhsE,3,6,2,1,6,1973,0,4,GasA,Y,1604,0,2007,121462.449522193
4560,,6120,1Fam,9,5,1,0,6,2006,1347,6,GasA,Y,2520,0,2010,306742.26760124
4561,47,15750,1Fam,6,5,2,1,5,2005,1235,4,GasA,Y,2519,0,2007,238484.23326623
4562,85,9490,1Fam,6,5,2,1,8,1965,1477,4,GasA,Y,1268,0,2009,186793.797283121
4563,67,7795,1Fam,8,5,1,1,4,1998,731,3,GasA,Y,2224,0,2010,244064.948793643
4564,85,3500,1Fam,9,6,2,1,6,1994,816,3,GasA,N,1400,0,2007,267830.840613303
4565,83,10007,1Fam,6,6,1,1,5,1994,774,4,GasA,Y,1441,0,2009,169599.254768209
4566,,5925,1Fam,5,5,2,0,8,2000,808,3,GasA,Y,1665,0,2009,185178.22661903
4567,52,6155,1Fam,5,5,1,1,7,2005,2392,3,GasA,Y,1308,0,2007,206407.722082974
4568,80,9760,1Fam,7,5,2,0,6,1973,1113,4,GasA,Y,1953,0,2007,201371.709070255
4569,,12227,1Fam,8,5,1,0,7,1957,876,3,GasA,Y,1593,0,2007,200326.384220649
4570,60,11478,1Fam,7,6,2,1,6,1898,1430,3,GasA,Y,1922,0,2006,204600.049411303
4571,85,8773,1Fam,5,7,1,1,9,1955,1121,2,GasA,Y,1826,0,2010,187977.793040255
4572,60,8125,1Fam,7,5,2,0,6,1990,1358,3,GasA,Y,1204,0,2006,167879.293011492
4573,50,9066,1Fam,5,3,2,0,8,1961,1210,2,GasA,Y,1121,0,2007,88504.1794142653
4574,79,10762,1Fam,7,5,2,1,7,1925,798,3,GasA,Y,1440,0,2006,172375.649373336
4575,42,6762,1Fam,4,5,1,0,11,2003,1013,2,GasA,Y,1110,0,2007,130323.996907307
4576,58,2522,TwnhsE,7,6,2,1,5,1927,1225,3,GasA,Y,1726,0,2007,169290.903827134
4577,24,9000,1Fam,6,5,1,0,5,1969,1070,2,GasA,Y,1411,0,2007,145628.540545211
4578,66,6240,1Fam,7,6,2,1,8,1900,616,2,GasA,Y,2365,0,2007,151014.776118319
4579,66,10237,1Fam,8,5,1,0,5,1988,936,3,GasA,Y,2596,0,2007,251865.35659053
4580,75,10267,1Fam,5,7,2,1,7,2009,1581,2,GasA,Y,980,0,2007,179296.230844468
4581,77,8198,Duplex,5,5,2,0,8,1972,793,3,GasA,Y,1511,0,2006,144071.396264681
4582,70,15593,2fmCon,7,5,2,1,5,1918,926,4,GasA,Y,768,0,2006,143734.183607737
4583,72,10921,1Fam,6,9,1,0,6,1974,1489,2,GasA,Y,1146,0,2006,185724.808646144
4584,65,12090,2fmCon,5,6,2,0,6,1997,1029,2,GasA,N,1092,0,2006,139014.354731871
4585,65,9612,1Fam,5,5,2,0,4,1910,1947,3,GasA,Y,1400,0,2008,125692.789637892
4586,80,14157,1Fam,7,5,1,0,8,1968,975,2,GasA,Y,1839,0,2009,200947.662906764
4587,80,9920,1Fam,6,5,1,0,6,1940,808,3,GasA,Y,1269,0,2010,143351.245339052
4588,66,8750,1Fam,8,7,2,1,8,1954,2223,3,GasA,N,1716,0,2007,232344.303898961
4589,52,4388,Twnhs,4,5,2,1,6,1924,1362,3,Grav,Y,1484,0,2008,151906.501254468
4590,60,6853,1Fam,7,5,1,1,7,1963,1202,2,GasA,Y,1557,0,2007,157045.939029652
4591,60,4571,1Fam,6,6,1,0,8,1962,907,2,GasA,Y,1368,0,2008,152847.906083545
4592,70,9360,1Fam,6,4,2,1,6,1882,384,3,GasA,Y,964,0,2006,95668.8125180335
